Day,Month,Year,Zero,Channel,Position
15,4,2018,24.8,29,25.1
15,4,2018,24.8,30,23.2
15,4,2018,24.8,30,23.5
15,4,2018,24.8,31,24.45
15,4,2018,24.8,31,24.65
12,5,2018,24.8,0,23.9
12,5,2018,24.8,1,22.8
12,5,2018,24.8,2,24.2
12,5,2018,24.8,3,24.1
12,5,2018,24.8,4,23.3
12,5,2018,24.8,5,24.7
12,5,2018,24.8,6,24.65
12,5,2018,24.8,7,24.5
12,5,2018,24.8,8,23.7
12,5,2018,24.8,9,24.45
12,5,2018,24.8,10,23.7
12,5,2018,24.8,11,24.5
12,5,2018,24.8,14,24.4
12,5,2018,24.8,15,24.75
12,5,2018,24.8,16,22.8
12,5,2018,24.8,17,24.5
12,5,2018,24.8,18,23.4
12,5,2018,24.8,19,22.5
12,5,2018,24.8,20,24.45
12,5,2018,24.8,21,24.3
12,5,2018,24.8,22,24.65
12,5,2018,24.8,23,23.1
12,5,2018,24.8,24,23.4
12,5,2018,24.8,25,23.8
12,5,2018,24.8,26,23.8
12,5,2018,24.8,27,23.95
12,5,2018,24.8,28,23.9
12,5,2018,24.8,29,24.6
12,5,2018,24.8,30,23
12,5,2018,24.8,31,24.25
14,7,2018,24.75,0,23.65
14,7,2018,24.75,1,22.55
14,7,2018,24.75,2,23.95
14,7,2018,24.75,3,23.85
14,7,2018,24.75,4,23.05
14,7,2018,24.75,5,24.45
14,7,2018,24.75,6,24.4
14,7,2018,24.75,7,24.25
14,7,2018,24.75,8,23.45
14,7,2018,24.75,9,24.2
14,7,2018,24.75,10,23.45
14,7,2018,24.75,11,24.25
14,7,2018,24.75,13,24.95
14,7,2018,24.75,14,24.15
14,7,2018,24.75,15,24.5
14,7,2018,24.75,16,22.55
14,7,2018,24.75,17,24.25
14,7,2018,24.75,18,23.15
14,7,2018,24.75,19,22.25
14,7,2018,24.75,20,24.2
14,7,2018,24.75,21,24.05
14,7,2018,24.75,22,24.4
14,7,2018,24.75,23,22.85
14,7,2018,24.75,24,23.15
14,7,2018,24.75,25,23.55
14,7,2018,24.75,26,23.55
14,7,2018,24.75,27,23.7
14,7,2018,24.75,28,23.65
14,7,2018,24.75,29,24.35
14,7,2018,24.75,30,22.75
14,7,2018,24.75,31,24
16,9,2018,24.4,0,23.1
16,9,2018,24.4,1,22
16,9,2018,24.4,2,23.4
16,9,2018,24.4,3,23.3
16,9,2018,24.4,4,22.5
16,9,2018,24.4,5,23.9
16,9,2018,24.4,6,23.8
16,9,2018,24.4,7,23.7
16,9,2018,24.4,8,23
16,9,2018,24.4,9,23.65
16,9,2018,24.4,10,22.95
16,9,2018,24.4,11,23.7
16,9,2018,24.4,13,24.4
16,9,2018,24.4,14,23.6
16,9,2018,24.4,15,23.95
16,9,2018,24.4,16,22
16,9,2018,24.4,17,23.7
16,9,2018,24.4,18,22.6
16,9,2018,24.4,19,21.7
16,9,2018,24.4,20,23.65
16,9,2018,24.4,21,23.5
16,9,2018,24.4,22,23.8
16,9,2018,24.4,24,22.6
16,9,2018,24.4,25,23
16,9,2018,24.4,26,23
16,9,2018,24.4,27,23.15
16,9,2018,24.4,28,23.1
16,9,2018,24.4,29,23.8
16,9,2018,24.4,30,22.2
16,9,2018,24.4,31,23.45
25,11,2018,24.4,0,22.8
25,11,2018,24.4,1,21.8
25,11,2018,24.4,2,23.1
25,11,2018,24.4,3,23
25,11,2018,24.4,4,22.2
25,11,2018,24.4,5,23.65
25,11,2018,24.4,6,23.5
25,11,2018,24.4,7,23.4
25,11,2018,24.4,8,22.7
25,11,2018,24.4,9,23.4
25,11,2018,24.4,10,22.7
25,11,2018,24.4,11,23.4
25,11,2018,24.4,13,24.1
25,11,2018,24.4,14,23.3
25,11,2018,24.4,15,23.65
25,11,2018,24.4,16,21.75
25,11,2018,24.4,17,23.4
25,11,2018,24.4,18,22.3
25,11,2018,24.4,19,21.5
25,11,2018,24.4,20,23.4
25,11,2018,24.4,21,23.2
25,11,2018,24.4,22,23.5
25,11,2018,24.4,23,22.2
25,11,2018,24.4,24,22.4
25,11,2018,24.4,25,22.7
25,11,2018,24.4,26,22.75
25,11,2018,24.4,27,22.9
25,11,2018,24.4,28,22.8
25,11,2018,24.4,29,23.5
25,11,2018,24.4,30,22
25,11,2018,24.4,31,23.2
30,11,2018,24.4,0,22.4
30,11,2018,24.4,1,21.2
30,11,2018,24.4,2,22.7
30,11,2018,24.4,3,22.6
30,11,2018,24.4,4,21.7
30,11,2018,24.4,5,23.2
30,11,2018,24.4,6,23
30,11,2018,24.4,7,22.9
30,11,2018,24.4,8,22.6
30,11,2018,24.4,9,23
30,11,2018,24.4,10,22.3
30,11,2018,24.4,11,23
30,11,2018,24.4,13,23.6
30,11,2018,24.4,14,22.8
30,11,2018,24.4,15,23.2
30,11,2018,24.4,16,21.3
30,11,2018,24.4,17,23
30,11,2018,24.4,18,21.8
30,11,2018,24.4,19,21.2
30,11,2018,24.4,20,23
30,11,2018,24.4,21,22.8
30,11,2018,24.4,22,23
30,11,2018,24.4,23,21.7
30,11,2018,24.4,24,22
30,11,2018,24.4,25,22.3
30,11,2018,24.4,26,22.3
30,11,2018,24.4,27,22.4
30,11,2018,24.4,28,22.5
30,11,2018,24.4,29,23
30,11,2018,24.4,30,21.8
30,11,2018,24.4,31,22.9
30,12,2018,24.4,0,21.95
30,12,2018,24.4,1,20.8
30,12,2018,24.4,2,22.3
30,12,2018,24.4,3,22.2
30,12,2018,24.4,4,21.2
30,12,2018,24.4,5,22.9
30,12,2018,24.4,7,22.5
30,12,2018,24.4,8,22.2
30,12,2018,24.4,9,22.7
30,12,2018,24.4,10,22
30,12,2018,24.4,11,22.7
30,12,2018,24.4,13,23.3
30,12,2018,24.4,15,23
30,12,2018,24.4,16,20.8
30,12,2018,24.4,17,22.5
30,12,2018,24.4,18,21.3
30,12,2018,24.4,19,20.9
30,12,2018,24.4,20,22.6
30,12,2018,24.4,21,22.3
30,12,2018,24.4,22,22.7
30,12,2018,24.4,23,21.4
30,12,2018,24.4,24,21.7
30,12,2018,24.4,25,22
30,12,2018,24.4,27,22.2
30,12,2018,24.4,28,22.25
30,12,2018,24.4,31,22.6
13,1,2019,24.4,1,20.6
13,1,2019,24.4,2,22.1
13,1,2019,24.4,3,22
13,1,2019,24.4,4,21
13,1,2019,24.4,5,22.7
13,1,2019,24.4,6,22.95
13,1,2019,24.4,7,22.3
13,1,2019,24.4,9,22.5
13,1,2019,24.4,10,21.8
13,1,2019,24.4,13,23.1
13,1,2019,24.4,15,22.8
13,1,2019,24.4,17,22.25
13,1,2019,24.4,19,20.7
13,1,2019,24.4,20,22.4
13,1,2019,24.4,22,22.5
13,1,2019,24.4,24,21.5
13,1,2019,24.4,25,21.8
13,1,2019,24.4,27,22
13,1,2019,24.4,31,22.4
15,2,2020,25,0,22.2
15,2,2020,25,1,20.9
15,2,2020,25,2,22.5
15,2,2020,25,3,22.5
15,2,2020,25,4,21.3
15,2,2020,25,5,23.2
15,2,2020,25,6,23.4
15,2,2020,25,7,22.6
15,2,2020,25,8,22.5
15,2,2020,25,9,23
15,2,2020,25,10,22.1
15,2,2020,25,11,23
15,2,2020,25,13,23.4
15,2,2020,25,14,23.25
15,2,2020,25,15,23.1
15,2,2020,25,16,21.3
15,2,2020,25,17,22.5
15,2,2020,25,18,21.7
15,2,2020,25,19,21.1
15,2,2020,25,20,22.9
15,2,2020,25,21,22.8
15,2,2020,25,22,22.9
15,2,2020,25,23,21.8
15,2,2020,25,24,21.8
15,2,2020,25,25,22.3
15,2,2020,25,26,22.8
15,2,2020,25,27,22.3
15,2,2020,25,28,22.7
15,2,2020,25,29,23.6
15,2,2020,25,30,22.3
15,2,2020,25,31,22.8
28,2,2020,25,0,21.8
28,2,2020,25,1,20.5
28,2,2020,25,2,22
28,2,2020,25,3,22.1
28,2,2020,25,4,21
28,2,2020,25,5,22.9
28,2,2020,25,6,23
28,2,2020,25,7,22.3
28,2,2020,25,8,22.1
28,2,2020,25,9,22.5
28,2,2020,25,10,21.8
28,2,2020,25,11,22.6
28,2,2020,25,12,23.85
28,2,2020,25,13,23
28,2,2020,25,14,22.8
28,2,2020,25,15,22.7
28,2,2020,25,16,21
28,2,2020,25,17,22.1
28,2,2020,25,18,21.5
28,2,2020,25,19,19.7
28,2,2020,25,20,22.5
28,2,2020,25,21,22.5
28,2,2020,25,22,22.5
28,2,2020,25,23,21.5
28,2,2020,25,24,21.5
28,2,2020,25,25,22
28,2,2020,25,26,22.5
28,2,2020,25,27,22
28,2,2020,25,28,22.35
28,2,2020,25,29,23.1
28,2,2020,25,30,21.9
28,2,2020,25,31,22.5
15,8,2020,25,0,21.65
15,8,2020,25,1,20.4
15,8,2020,25,2,21.9
15,8,2020,25,3,22
15,8,2020,25,4,20.9
15,8,2020,25,5,22.8
15,8,2020,25,6,22.9
15,8,2020,25,7,22.2
15,8,2020,25,8,22
15,8,2020,25,9,22.4
15,8,2020,25,10,21.7
15,8,2020,25,11,22.5
15,8,2020,25,12,23.7
15,8,2020,25,13,22.9
15,8,2020,25,14,22.7
15,8,2020,25,15,22.6
15,8,2020,25,16,20.9
15,8,2020,25,17,22
15,8,2020,25,18,21.4
15,8,2020,25,19,19.6
15,8,2020,25,20,22.3
15,8,2020,25,21,22.4
15,8,2020,25,22,22.4
15,8,2020,25,23,21.4
15,8,2020,25,24,21.4
15,8,2020,25,25,21.9
15,8,2020,25,26,22.4
15,8,2020,25,27,21.9
15,8,2020,25,28,22.2
15,8,2020,25,29,23
15,8,2020,25,30,21.8
15,8,2020,25,31,22.4
12,9,2020,25,0,21.5
12,9,2020,25,1,20.3
12,9,2020,25,2,21.8
12,9,2020,25,3,21.9
12,9,2020,25,4,20.8
12,9,2020,25,5,22.7
12,9,2020,25,6,22.8
12,9,2020,25,7,22.1
12,9,2020,25,8,21.9
12,9,2020,25,9,22.3
12,9,2020,25,10,21.6
12,9,2020,25,11,22.4
12,9,2020,25,12,23.6
12,9,2020,25,13,22.8
12,9,2020,25,14,22.6
12,9,2020,25,15,22.5
12,9,2020,25,16,20.8
12,9,2020,25,17,21.9
12,9,2020,25,18,21.3
12,9,2020,25,19,19.5
12,9,2020,25,20,22.2
12,9,2020,25,21,22.3
12,9,2020,25,22,22.3
12,9,2020,25,23,21.3
12,9,2020,25,24,21.3
12,9,2020,25,25,21.8
12,9,2020,25,26,22.3
12,9,2020,25,27,21.8
12,9,2020,25,28,22.1
12,9,2020,25,29,22.9
12,9,2020,25,30,21.7
12,9,2020,25,31,22.3
